City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
355,Hasaki,JP,35.7333,140.8333,84.29,75,94,6.29
356,Flinders,AU,-34.5833,150.8552,56.48,92,100,5.99
357,Talara,PE,-4.5772,-81.2719,62.51,88,17,15.95
358,Coruripe,BR,-10.1256,-36.1756,73.85,88,55,12.15
359,Raichur,IN,16.2,77.3667,76.78,74,59,11.39
360,Hofn,IS,64.2539,-15.2082,51.93,72,62,6.38
361,Vanavara,RU,60.34,102.2797,60.78,71,56,5.68
362,Neiafu,TO,-18.65,-173.9833,77.13,76,14,19.82
363,Mabaruma,GY,8.2,-59.7833,73.6,97,100,2.89
364,Dunedin,NZ,-45.8742,170.5036,45.81,65,96,14.0
365,Hovd,MN,48.0056,91.6419,57.99,48,4,2.91
366,Fazalpur,PK,32.1833,75.0667,77.61,92,100,7.34
367,Nikolskoye,RU,59.7035,30.7861,65.88,80,73,7.38
368,Brokopondo,SR,4.75,-55.1667,77.52,86,66,9.82
369,Isangel,VU,-19.55,169.2667,80.38,72,64,11.27
370,Ankazoabo,MG,-22.2833,44.5167,59.45,70,0,5.06
371,Muroto,JP,33.2833,134.15,80.35,72,99,1.68
372,Eureka,US,40.8021,-124.1637,70.2,75,58,5.99
373,Nyagan,RU,62.1406,65.3936,58.26,62,95,7.23
374,Huanren,CN,41.2647,125.3667,70.27,88,99,3.87
375,Springfield,US,37.2153,-93.2982,99.66,30,2,5.01
376,Shellbrook,CA,53.2168,-106.4011,70.61,54,51,16.06
377,Daru,PG,-9.0763,143.2092,78.49,88,79,9.13
378,Charlottesville,US,38.0293,-78.4767,89.13,71,49,5.01
379,La Union,PE,-5.4,-80.75,68.88,63,23,18.14
380,Port Blair,IN,11.6667,92.75,80.26,80,100,4.99
381,Mishelevka,RU,52.8575,103.1719,61.23,70,99,2.89
382,Catamarca,AR,-28.4696,-65.7852,55.78,58,93,1.01
383,Paka,MY,4.6374,103.4368,77.49,89,100,4.16
384,Wadena,US,46.4425,-95.1361,83.95,54,0,6.91
385,Sawakin,SD,19.1059,37.3321,90.45,46,92,8.05
386,Mpraeso,GH,6.5932,-0.7346,63.81,85,70,4.16
387,Ibadan,NG,7.3878,3.8964,68.54,89,99,3.22
388,Te Anau,NZ,-45.4167,167.7167,41.83,85,97,2.62
389,Tomatlan,MX,19.9333,-105.25,92.1,58,96,8.77
390,San Antonio,US,29.4241,-98.4936,103.48,40,0,1.99
391,Omboue,GA,-1.5746,9.2618,72.5,86,81,5.91
392,Slyudyanka,RU,51.6594,103.7061,61.61,66,96,1.25
393,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,74.88,35,26,6.73
394,Westport,US,41.1415,-73.3579,87.58,68,0,11.5
395,Kautokeino,NO,69.0125,23.0412,51.73,89,71,8.61
396,Puerto Colombia,CO,10.9878,-74.9547,80.92,85,50,20.4
397,Swan Hill,AU,-35.3378,143.5544,52.47,66,26,13.53
398,Matadi,CD,-5.8167,13.45,68.94,91,11,2.86
399,Kenai,US,60.5544,-151.2583,57.02,89,100,12.66
400,Viedma,AR,-40.8135,-62.9967,52.47,71,81,13.18
401,Axim,GH,4.8699,-2.2405,73.11,76,46,8.66
402,Moree,AU,-29.4667,149.85,60.62,51,63,20.38
403,Batagay-Alyta,RU,67.8006,130.4114,43.99,74,100,2.37
404,Brazzaville,CG,-4.2658,15.2832,73.06,73,6,3.49
405,Sal Rei,CV,16.1833,-22.9167,75.4,88,35,9.48
406,Airai,TL,-8.9266,125.4092,63.05,80,88,3.89
